systematic_id	colour
SPBPB7E8.02	10
SPBC1105.01	7
SPBC1105.02c	2
SPBC1105.03c	7
SPBC1105.19	12
SPBC1105.04c	2
SPBC1105.05	2
SPBC1105.06	2
SPBC1105.07c	7
SPBC1105.08	7
SPBC1105.09	2
SPBC1105.10	2
SPBC1105.11c	2
SPBC1105.12	2
SPBC1105.13c	8
SPBC1105.14	2
SPBC1105.15c	7
SPBC887.22	7
SPBC1105.16c	7
SPBC1105.17	2
SPBC1105.18c	2
SPBC887.01	7
SPBC887.02	7
SPBC887.03c	2
SPBC887.04c	2
SPBC887.05c	2
SPBC887.06c	7
SPBC887.07	7
SPBC887.08	12
SPBC887.09c	2
SPBC887.10	2
SPBC887.11	7
SPBC887.12	7
SPBC887.13c	7
SPBC887.14c	2
SPBC887.15c	2
SPBC887.16	6
SPBC887.17	7
SPBC887.18c	2
SPBC887.19	7
SPBC418.01c	2
SPBC418.02	7
SPBC16D10.01c	7
SPBC16D10.02	7
SPBC16D10.03	7
SPBC16D10.04c	2
SPBC16D10.05	2
SPBC16D10.06	2
SPBC16D10.07c	2
SPBC16D10.08c	2
SPBC16D10.09	2
SPBC16D10.10	2
SPBC16D10.11c	7
SPBC317.01	2
SPBP8B7.32	6
SPBP8B7.01c	2
SPBP8B7.02	2
SPBP8B7.03c	7
SPBP8B7.04	12
SPBP8B7.05c	7
SPBP8B7.06	2
SPBP8B7.07c	7
SPBP8B7.08c	7
SPBP8B7.09c	2
SPBP8B7.10c	7
SPBP8B7.11	2
SPBP8B7.12c	2
SPBP8B7.13	7
SPBP8B7.14c	2
SPBP8B7.15c	7
SPBP8B7.16c	2
SPBP8B7.17c	2
SPBP8B7.18c	7
SPBP8B7.19	2
SPBP8B7.20c	7
SPBP8B7.21	2
SPBP8B7.22	7
SPBP8B7.23	7
SPBP8B7.24c	2
SPBP8B7.25	2
SPBP8B7.26	12
SPBP8B7.27	10
SPBP8B7.28c	2
SPBP8B7.29	7
SPBP8B7.30c	2
SPBP8B7.31	10
SPBC19F5.01c	2
SPBC19F5.02c	7
SPBC19F5.03	7
SPBC19F5.04	7
SPBC19F5.05c	7
SPBC25D12.02c	2
SPBC25D12.03c	2
SPBC25D12.04	2
SPBC25D12.05	2
SPBC25D12.06	2
SPBC13G1.14c	2
SPBC13G1.01c	7
SPBC13G1.02	2
SPBC13G1.03c	7
SPBC13G1.04c	7
SPBC13G1.05	7
SPBC13G1.06c	7
SPBC13G1.07	7
SPBC13G1.08c	2
SPBC13G1.15c	8
SPBC13G1.09	7
SPBC13G1.10c	7
SPBC13G1.11	7
SPBC13G1.16	12
SPBC13G1.12	7
SPBC13G1.13	2
SPBC31F10.02	7
SPBC31F10.03	7
SPBC31F10.04c	2
SPBC31F10.05	10
SPBC31F10.06c	2
SPBC31F10.07	7
SPBC31F10.08	2
SPBC31F10.09c	2
SPBC31F10.10c	7
SPBC31F10.11c	2
SPBC31F10.12	7
SPBC31F10.13c	2
SPBC31F10.14c	2
SPBC31F10.15c	7
SPBC31F10.16	2
SPBC31F10.17c	8
SPBC21C3.01c	7
SPBC21C3.02c	2
SPBC21C3.03	7
SPBC21C3.04c	7
SPBC21C3.05	2
SPBC21C3.06	12
SPBC21C3.07c	7
SPBC21C3.08c	2
SPBC21C3.09c	7
SPBC21C3.10c	7
SPBC21C3.11	7
SPBC21C3.12c	7
SPBC21C3.13	7
SPBC21C3.14c	10
SPBC21C3.15c	10
SPBC21C3.16c	2
SPBC21C3.17c	7
SPBC21C3.18	2
SPBC21C3.19	7
SPBC21C3.20c	2
SPBC23E6.01c	2
SPBC23E6.02	2
SPBC23E6.03c	7
SPBC23E6.04c	7
SPBC23E6.05	7
SPBC23E6.06c	7
SPBC23E6.07c	2
SPBC23E6.08	2
SPBC23E6.09	2
SPBC23E6.10c	7
SPBC211.01	7
SPBC211.02c	2
SPBC211.03c	2
SPBC211.04c	2
SPBC211.05	2
SPBC211.06	2
SPBC211.07c	7
SPBC211.08c	2
SPBC1604.21c	2
SPBC1604.25	7
SPBC1604.20c	2
SPBC1604.19c	7
SPBC1604.18c	2
SPBC1604.17c	2
SPBC1604.16c	10
SPBC1604.15	7
SPBC1604.14c	2
SPBC1604.13c	7
SPBC1604.12	12
SPBC1604.11	7
SPBC1604.10	2
SPBC1604.09c	7
SPBC1604.08c	2
SPBC1604.07	7
SPBC1604.06c	7
SPBC1604.05	7
SPBC1604.04	7
SPBC1604.03c	10
SPBC1604.02c	2
SPBC1604.01	2
SPBC1677.02	2
SPBC1677.03c	2
SPBC26H8.01	2
SPBC26H8.02c	2
SPBC26H8.03	2
SPBC26H8.04c	2
SPBC26H8.05c	2
SPBC26H8.06	2
SPBC26H8.13c	10
SPBC26H8.14c	7
SPBC26H8.16	7
SPBC26H8.07c	2
SPBC26H8.08c	2
SPBC26H8.09c	2
SPBC26H8.10	2
SPBC26H8.11c	7
SPBC26H8.12	7
SPBC32C12.02	2
SPBC32C12.03c	7
SPBC3B9.01	7
SPBC3B9.02c	2
SPBC3B9.03	7
SPBC3B9.04	10
SPBC3B9.21	2
SPBC3B9.05	7
SPBC3B9.06c	2
SPBC3B9.07c	2
SPBC3B9.08c	2
SPBC3B9.09	2
SPBC3B9.10	7
SPBC3B9.22c	2
SPBC3B9.11c	2
SPBC3B9.12	7
SPBC3B9.13c	2
SPBC3B9.14c	7
SPBC3B9.15c	2
SPBC3B9.16c	2
SPBC3B9.17	2
SPBC3B9.18c	7
SPBC3B9.19	7
SPBC215.01	7
SPBC215.02	2
SPBC215.03c	2
SPBC215.04	2
SPBC215.05	2
SPBC215.06c	10
SPBC215.07c	7
SPBC215.08c	2
SPBC215.09c	7
SPBC215.10	10
SPBC215.11c	10
SPBC215.12	2
SPBC215.13	2
SPBC215.14c	2
SPBC215.15	2
SPBC1347.01c	2
SPBC1347.02	2
SPBC1347.03	2
SPBC1347.04	7
SPBC1347.05c	7
SPBC1347.06c	2
SPBC1347.07	7
SPBC1347.08c	7
SPBC1347.09	7
SPBC1347.10	2
SPBC1347.11	12
SPBC1347.14c	6
SPBC1347.12	2
SPBC1347.13c	7
SPBC56F2.12	7
SPBC56F2.11	2
SPBC56F2.10c	2
SPBC56F2.09c	2
SPBC56F2.08c	2
SPBC56F2.07c	7
SPBC56F2.15	12
SPBC56F2.06	12
SPBC56F2.05c	7
SPBC56F2.04	7
SPBC56F2.03	7
SPBC56F2.02	2
SPBC56F2.01	2
SPBC56F2.14	7
SPBC1861.01c	2
SPBC1861.02	10
SPBC1861.03	2
SPBC1861.04c	7
SPBC1861.05	7
SPBC1861.06c	12
SPBC1861.07	7
SPBC1861.08c	2
SPBC1861.09	2
SPBC14F5.01	10
SPBC14F5.02	7
SPBC14F5.03c	2
SPBC14F5.04c	7
SPBC14F5.05c	2
SPBC14F5.06	7
SPBC14F5.07	7
SPBC14F5.08	2
SPBC14F5.09c	2
SPBC14F5.10c	10
SPBC14F5.11c	2
SPBC14F5.12c	2
SPBC14F5.13c	7
SPBC3F6.01c	7
SPBC3F6.02c	7
SPBC3F6.03	2
SPBC3F6.04c	7
SPBC3F6.05	2
SPBC342.01c	2
SPBC342.02	7
SPBC342.03	2
SPBC342.04	2
SPBC342.05	2
SPBC342.06c	2
SPBC16G5.01	2
SPBC16G5.02c	7
SPBC16G5.03	7
SPBC16G5.04	7
SPBC16G5.05c	2
SPBC16G5.06	12
SPBC16G5.07c	7
SPBC16G5.08	2
SPBC16G5.09	7
SPBC16G5.10	2
SPBC16G5.11c	7
SPBC16G5.12c	2
SPBC16G5.13	2
SPBC16G5.14c	7
SPBC16G5.15c	2
SPBC16G5.16	7
SPBC16G5.17	7
SPBC16G5.18	7
SPBC16G5.19	12
SPBC1652.01	7
SPBC1652.02	7
SPBC16A3.19	2
SPBC16A3.18	2
SPBC16A3.17c	7
SPBC16A3.16	7
SPBC16A3.15c	2
SPBC16A3.14	7
SPBC16A3.13	2
SPBC16A3.12c	7
SPBC16A3.11	2
SPBC16A3.10	7
SPBC16A3.09c	2
SPBC16A3.08c	2
SPBC16A3.07c	2
SPBC16A3.06	7
SPBC16A3.05c	2
SPBC16A3.04	7
SPBC16A3.03c	2
SPBC16A3.02c	10
SPBC16A3.01	2
SPBC543.02c	7
SPBC543.03c	2
SPBC543.04	2
SPBC543.05c	7
SPBC543.06c	7
SPBC543.07	2
SPBC543.08	7
SPBC543.09	7
SPBC543.10	7
SPBC16C6.01c	7
SPBC16C6.14	2
SPBC16C6.02c	7
SPBC16C6.03c	7
SPBC16C6.04	10
SPBC16C6.05	7
SPBC16C6.06	2
SPBC16C6.07c	2
SPBC16C6.08c	7
SPBC16C6.09	2
SPBC16C6.10	2
SPBC16C6.11	2
SPBC16C6.12c	2
SPBC16C6.13c	7
SPBC244.02c	7
SPBC244.01c	2
SPBC1539.01c	7
SPBC1539.02	10
SPBC1539.03c	7
SPBC1539.04	2
SPBC1539.05	7
SPBC1539.06	7
SPBC1539.07c	2
SPBC1539.08	2
SPBC1539.09c	2
SPBC1539.10	7
SPBC1289.01c	2
SPBC1289.02c	2
SPBC1289.03c	2
SPBC1289.04c	2
SPBC1289.05c	7
SPBC1289.06c	2
SPBC1289.07c	2
SPBC1289.08	7
SPBC1289.09	7
SPBC1289.10c	2
SPBC1289.11	2
SPBC1289.12	2
SPBC1289.13c	2
SPBC1289.14	7
SPBC1289.17	4
SPBC1289.15	2
SPBC1289.16c	7
SPBC8E4.05c	10
SPBC8E4.04	7
SPBC8E4.03	7
SPBC8E4.12c	10
SPBC8E4.01c	2
SPBP4G3.02	2
SPBP4G3.03	7
SPBPB2B2.01	7
SPBPB2B2.02	7
SPBPB2B2.05	10
SPBPB2B2.06c	7
SPBPB2B2.07c	8
SPBPB2B2.08	10
SPBPB2B2.09c	7
SPBPB2B2.10c	2
SPBPB2B2.11	7
SPBPB2B2.12c	2
SPBPB2B2.13	2
SPBPB2B2.14c	8
SPBPB2B2.15	10
SPBPB2B2.16c	7
SPBPB2B2.17c	10
SPBPB2B2.18	10
SPBPB2B2.19c	8
SPBCPT2R1.01c	8
SPBCPT2R1.02	8
SPBCPT2R1.03	8
SPBCPT2R1.04c	8
SPBCPT2R1.05c	13
SPBCPT2R1.06c	13
SPBCPT2R1.07c	13
SPBCPT2R1.10	13
SPBCPT2R1.08c	2
SPMTR.01	2
SPMTR.02	2
