Systematic ID	Primary name	Date added	Comment	Reference
SPNCRNA.869		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.868		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.867		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.866		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.865		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.864		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.863		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.862		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.861		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.859		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.858		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.857		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.856		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.855		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.854		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.853		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.852		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.851		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.850		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.849		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.848		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.847		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.846		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.845		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.844		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.843		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.842		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.841		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.840		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.839		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.838		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.837		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.836		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.835		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.834		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.833		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.832		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.831		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.830		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.829		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.828		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.827		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.826		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.825		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.824		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.823		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.822		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.821		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.820		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.819		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.818		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.817	prl59	2011-03-24		EMBL:AB084871,PMID:12597277,PMID:21511999,PMID:29914874
SPNCRNA.816		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.815		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.814		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.813		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.812		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.811		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.810		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.809		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.808		2011-03-24		PMID:18641648
SPNCRNA.807		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.806		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.805		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.804		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.803		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.802		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.801		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.800		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.799		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.798		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.797		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.796		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.795		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.794		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.793		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.792		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.791		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.790		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.789		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.788		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.787		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.786		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.785		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.784		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.783		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.782		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.781		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.780		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.779		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.778		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.777		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.776		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.775		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.774		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.773		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.772		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.771		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.770		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.769		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.768		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.767		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.766		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.765		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.764		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.763		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.762		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.761		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.760		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.759		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.758		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.757		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.756		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.755		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.754		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.753		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.752		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.751		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.750		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.749		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.748		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.747		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.746		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.745		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.744		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.743		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.742		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.741		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.740		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.739		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.738		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.737		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.736		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.735		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.734		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.733		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.732		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.731		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.730		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.728		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.726		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.725		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.724		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.723		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.722		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.721		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.720		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.719		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.718		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.717		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.716		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.715		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.714		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.713		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.712		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.711		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.710		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.709		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.708		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.707		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.706		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.705		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.704		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.703		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.702		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.701		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.700		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.699		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.698		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.697		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.696		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.695		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.694		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.693		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.692		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.691		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.690		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.689		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.688		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.687		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.686		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.685		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.684		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.683		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.682		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.680		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.679		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.678		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.677		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.676		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.675		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.674		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.673		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.672		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.671		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.670		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.669		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.668		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.667		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.666		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.665		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.664		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.663		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.662		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.661		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.660		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.659	snoZ	2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.658		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.657		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.656		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.655		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.654		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.653		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.652		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.651		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.650		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.649		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.648		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.647		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.646		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.645		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.644		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.643		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.642		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.641		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.640		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.639		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.638		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.637		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.636		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.635		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.634		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.633		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.632		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.631		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.630		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.629		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.628		2011-03-24		
SPNCRNA.627		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.626		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.625		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.624		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.623		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.622		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.621		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.620		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.619		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.618		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.617		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.616		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.615		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.614		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.613		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.612		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.611		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.610		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.609		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.608		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.607		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.606		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.605		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.604		2011-03-24		
SPNCRNA.603		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.602		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.601		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1697		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1696	nam3	2011-03-24		PMID:28765164
SPNCRNA.1695		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1694		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1693		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.1692		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1691		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1690		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1689		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1688		2011-03-24	intergenic RNA nc-tgp1	PMID:25428589
SPNCRNA.1687		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1686		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1685		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1684		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1683		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1682		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1681		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1680		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1678		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1677		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1676		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1675		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1674		2011-03-24		
SPNCRNA.1673		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1672		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1671		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1670		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1669		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1668		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1667		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1666		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1665		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1664		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1663		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1662		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1661		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1660		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1659		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1658		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1657		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.1656		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1655		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1654		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1653		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1651		2011-03-24		PMID:18641648
SPNCRNA.1650		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1649	prl20	2011-03-24		EMBL:AB084832,PMID:12597277,PMID:21511999,PMID:29914874
SPNCRNA.1648		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1647		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1646		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1645		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1644		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1643		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1642		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1641		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1640		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1639		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1638		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1637		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1636		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1635		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1634		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1633		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1632		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1630		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1629		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1628		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1627		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1626		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1625		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1624		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.1623		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1622		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1621		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1620		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1619		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.1618		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1617		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1616		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1615		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1614		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1613		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1611		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1610		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1609		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1608		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.1607		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1606		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1605		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1604		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1603		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1602		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1601		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1600		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1599		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1598		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.1597		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1596		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1595		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1594		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1593		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1592		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1591		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1590		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1589		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1588		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1587		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1586		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1585		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1584		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1583		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1582		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.1581		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1580		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1579		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1578		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1577		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1576		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1575		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1574		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1573		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1572		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1571		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1570		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1569		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1568		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1567		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1566		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1565		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1564		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1563		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1562		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1561		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.1560		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1559		2011-03-24		PMID:18488015,PMID:21511999,PMID:29914874
SPNCRNA.1558		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1557		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1556		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1555		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1554		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1553		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1552		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1551		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1550		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1549		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1548		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1547		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1546		2011-03-24		PMID:21511999,PMID:29914874
SPNCRNA.1545		2011-03-24		PMID:21511999,PMID:29914874
